Baseline,transformer,mobilevit,lstm,gru
0.196865814429633,0.06032032725706,0.049322650759122,0.100966335797651,0.104926766275132
0.198870123990965,0.061059135119603,0.050072971452583,0.102489686226824,0.106428748282763
0.200801245072304,0.061774282234938,0.05078565448087,0.103937814076677,0.107854064000904
0.202836514791284,0.062526055113298,0.051556446802677,0.105501934044491,0.109393271139787
0.204913472205967,0.063293175253984,0.052351289970382,0.107114052152853,0.110978582525445
0.206997237201664,0.064063773207538,0.053151227851273,0.108736322714843,0.1125722501403
0.209013670682611,0.064812666013949,0.053916206022234,0.110288764297755,0.114094583765712
0.211088124983203,0.06558253221788,0.05471425396584,0.111907208016887,0.115680838542516
0.21308521711273,0.066327326588899,0.055471883674152,0.113444935209914,0.1171849068616
0.215152189079077,0.067097202501241,0.056269287887105,0.115062037057642,0.118766134652531
0.217153800406877,0.067846112997733,0.057032714672562,0.116611293648452,0.120277951925906
0.219251093814528,0.068629144827316,0.05785182047018,0.118271545501947,0.121898068561518
0.221385477834028,0.069426225841471,0.058693639409698,0.119977060876169,0.123561199920441
0.223498493788701,0.070217197042273,0.059524197320971,0.121660172352683,0.125200299165598
0.225534272860138,0.07098317156492,0.0603139115894,0.123261770809876,0.126756362902554
0.22763955246353,0.071774284146348,0.061143761471166,0.12494343700946,0.128390056295926
0.229671049616016,0.072541622149884,0.061934722955248,0.126547493601047,0.129944547016611
0.231839329893573,0.073357340901755,0.062804997053405,0.128309647581004,0.131653880704187
0.234014896413857,0.074177011570872,0.063681491019765,0.130084170915598,0.133373354409888
0.236114139838372,0.074971975250602,0.064517242877044,0.131777417722416,0.135009931589593
0.238147028793638,0.075745667103546,0.065317897575889,0.133400642646729,0.13657474745734
0.240291366247257,0.076558932029627,0.066182359785545,0.135151135547269,0.138263855103036
0.242366915941937,0.077350116261572,0.067010312848095,0.136828796955165,0.139878364447836
0.24451463562308,0.078167537779498,0.067880839652483,0.138591331716174,0.141574863976623
0.246586552910652,0.078960462092776,0.068710826514734,0.140273003474273,0.143188712329235
0.248752277770556,0.079787142951025,0.069596342684993,0.142065330055956,0.144909942299884
0.250839666532364,0.08058831457046,0.070438888711274,0.143772011901014,0.146543830832886
0.252766268406323,0.081333888077502,0.071178286089644,0.145273948242884,0.147974077421296
0.254614881901617,0.08205431635156,0.071876720210937,0.146694119636043,0.149320460465894
0.256884536957516,0.082927196432738,0.072863662238129,0.148686339327188,0.151225068960874
0.259184164078178,0.083812608359497,0.073876706628759,0.150730116652256,0.153177337291319
0.261145272531864,0.08457525332766,0.074641740026839,0.152283143225098,0.154648183119545
0.263032119800355,0.085313854494915,0.075366982853589,0.153756787019174,0.156037301749134
0.265376968765107,0.086215392632641,0.07638321424593,0.155808646377556,0.157993540143888
0.267749907848982,0.087128379025494,0.077419985544109,0.157901268003164,0.159987386851192
0.270003705771662,0.087996666156334,0.078353256640914,0.159789914461216,0.161781318730256
0.272183083326515,0.088840671639654,0.079246113602478,0.161597957853244,0.16349211287204
0.274210347044154,0.089633629926267,0.080054047783708,0.163236695704949,0.16503203692963
0.27616397703921,0.090402572900871,0.080822599341601,0.164796841781062,0.166490975748368
0.278554419047994,0.091325100267686,0.081856693106115,0.166885315705344,0.168468784797969
0.280989968748897,0.092264566536216,0.08292050164751,0.169032830350732,0.170501644640009
0.283199657750219,0.093126749341775,0.083853294478046,0.170919384258976,0.172272945823775
0.285350325435779,0.09396941692084,0.084752867807535,0.172739733248342,0.173975318715181
0.287545030104352,0.094829005041926,0.085684336693155,0.174623277480894,0.175736008479008
0.289683137276202,0.095670206177252,0.086583910956669,0.176443276912434,0.177430341366163
0.291868187106368,0.096529682879764,0.087516597240677,0.17832896006645,0.179186063316664
0.293993544587634,0.097369944045986,0.088415300867121,0.180146983615535,0.180871683727169
0.296098419780919,0.098201929908681,0.0892834175997,0.181905273585312,0.182497540189096
0.29813657216832,0.099012739998261,0.090115787586419,0.183592266238217,0.184049077486089
0.300259587305883,0.099864469290619,0.091069639270167,0.185517097392374,0.185822666965429
0.302362236675724,0.100712412532803,0.092027212852956,0.187448511742542,0.187597215016331
0.304488573063627,0.101558186441699,0.092917678840131,0.189251067410706,0.189250632539029
0.306553743861149,0.102384352306003,0.093774259514495,0.190986087137942,0.19083195625731
0.308724969240425,0.103257061265798,0.094750854983352,0.192956872641085,0.192636149927141
0.310879351567602,0.104126767503338,0.095728925679099,0.194930032721836,0.194438031949438
0.313079124358097,0.105007301492327,0.09669142676655,0.196874699884403,0.196212572277903
0.315225505776396,0.105870624954457,0.097622858024696,0.198757540122861,0.197919676337495
0.317385189399792,0.106737859661914,0.098546364953515,0.200625602574009,0.19961161240027
0.319480006248877,0.107584550968014,0.099434977702345,0.202424084094764,0.201230673878464
